model,feature,layer,train_lang,test_lang,accuracy,accuracy_std,macro_f1,macro_f1_std,majority,majority_std,majority_acc,majority_acc_std,n,n_classes,n_splits
base,manner,6,es_419,en_us,0.4852490421455939,0.007480431979824212,0.45556493711091833,0.008525340401430088,0.09712793733681462,0.001587246901078722,0.32068965517241377,0.0069298461966577525,5220,5,1
base,manner,6,es_419,de_de,0.5352388958946336,0.005976546201934732,0.420137549244948,0.005909414617667791,0.08885013623978202,0.0013079247988190337,0.2855541544066134,0.005404910523021583,7137,5,1
base,place,6,en_us,de_de,0.7423287095418243,0.004904831444921267,0.6726581125248535,0.005710532642920501,0.2442964935641367,0.001615195904702609,0.5783942833123161,0.006034057313963319,7137,3,1
base,place,6,en_us,es_419,0.8032786885245902,0.004646153127657842,0.7118477752523457,0.006981890181074939,0.27444264166816895,0.0012693774536372286,0.6997089014861345,0.005501835081916693,6527,3,1
base,place,6,de_de,en_us,0.7057471264367816,0.006322129042462007,0.6238227682253504,0.007537957481986809,0.2707622298065984,0.001342318957935745,0.6839080459770115,0.005707973594186437,5220,3,1
base,place,6,de_de,es_419,0.6466983300137888,0.0060250712690046145,0.5719850007674306,0.006688753870555757,0.27444264166816895,0.0012693774536372286,0.6997089014861345,0.005501835081916693,6527,3,1
base,place,6,es_419,en_us,0.7231800766283525,0.005733540775087043,0.5918065361574669,0.008138229015321347,0.2707622298065984,0.001342318957935745,0.6839080459770115,0.005707973594186437,5220,3,1
base,place,6,es_419,de_de,0.6848816029143898,0.0048493874193705055,0.5979359990145632,0.005563152313039048,0.2442964935641367,0.001615195904702609,0.5783942833123161,0.006034057313963319,7137,3,1
base,voicing,8,en_us,de_de,0.7334399269072636,0.006550426669044732,0.7240160556141739,0.006634531680654688,0.3723297491039427,0.0028340494572456814,0.5931932389218821,0.007184108488284124,4378,2,1
base,voicing,8,en_us,es_419,0.62002567394095,0.007685428826793172,0.600978041955796,0.00776905091262773,0.40324804657576224,0.0024389459408899012,0.6757381258023106,0.006853177403797035,3895,2,1
base,voicing,8,de_de,en_us,0.7317829457364341,0.007702732360153163,0.7168762892614198,0.007905337598554867,0.37024018746338605,0.0034718443582908943,0.587906976744186,0.00875642883662027,3225,2,1
base,voicing,8,de_de,es_419,0.6793324775353017,0.0074015687517433775,0.6584083997104565,0.007585180863206212,0.40324804657576224,0.0024389459408899012,0.6757381258023106,0.006853177403797035,3895,2,1
base,voicing,8,es_419,en_us,0.666046511627907,0.008395255784806452,0.6144273705419214,0.008936442554886818,0.37024018746338605,0.0034718443582908943,0.587906976744186,0.00875642883662027,3225,2,1
base,voicing,8,es_419,de_de,0.70831429876656,0.0067166450102196405,0.6761872392992094,0.00703376028307028,0.3723297491039427,0.0028340494572456814,0.5931932389218821,0.007184108488284124,4378,2,1
base,nasal,8,en_us,de_de,0.8478915662650602,0.0034113868057242315,0.7460874865382314,0.005008133844179837,0.462565762849049,0.0010006616793049108,0.8606927710843374,0.0034636290408000363,11952,2,1
base,nasal,8,en_us,es_419,0.8952784503631961,0.002876545915510179,0.746181628669955,0.006035663233802034,0.47398107714701604,0.0007260363982629536,0.9010722933241093,0.0026249259239447633,11564,2,1
base,nasal,8,de_de,en_us,0.8673283139402236,0.00378278254999848,0.7483871068055707,0.00676843196371582,0.47119502925740486,0.0009290408051868059,0.8910563540953684,0.003323131987555008,8766,2,1
base,nasal,8,de_de,es_419,0.8760809408509166,0.0031117843452367483,0.7377262944345934,0.005736705993239418,0.47398107714701604,0.0007260363982629536,0.9010722933241093,0.0026249259239447633,11564,2,1
base,nasal,8,es_419,en_us,0.8648186173853525,0.003919809230429493,0.7066263983117612,0.007378871855207173,0.47119502925740486,0.0009290408051868059,0.8910563540953684,0.003323131987555008,8766,2,1
base,nasal,8,es_419,de_de,0.8692269076305221,0.0031671959262503826,0.7455303647259761,0.005329396192542326,0.462565762849049,0.0010006616793049108,0.8606927710843374,0.0034636290408000363,11952,2,1
