model,feature,train_lang,layer,rep,fold,within,cross,gap,within_norm,cross_norm,gap_norm
xlsr53,place,en_us,16,1,1,0.8907981861694741,0.6796694488520099,0.2111287373174643,0.8499025472198366,0.5674893480720866,0.28241319914775
xlsr53,place,en_us,16,1,2,0.8990679413975244,0.6959417299908643,0.2031262114066601,0.8618593160201241,0.589460199427032,0.2723991165930921
xlsr53,place,en_us,16,1,3,0.9105957059609316,0.6956685628765682,0.2149271430843634,0.8776706118388952,0.5890913688978612,0.288579242941034
xlsr53,place,en_us,16,1,4,0.8952715220980255,0.6930452876935591,0.2022262344044664,0.8573916184628926,0.5855494199469309,0.2718421985159617
xlsr53,place,en_us,16,2,0,0.8930238432180992,0.6862898755332251,0.2067339676848741,0.8520221533107578,0.5764282552405461,0.2755938980702117
xlsr53,place,en_us,16,2,1,0.8827940758120368,0.6832590511627183,0.1995350246493185,0.8392436751717206,0.5723360329418329,0.2669076422298877
xlsr53,place,en_us,16,2,2,0.8772894802129133,0.6897565005724802,0.1875329796404331,0.8323129549519684,0.5811088960671689,0.2512040588847996
xlsr53,place,en_us,16,2,3,0.9207824405821832,0.6879463315739847,0.2328361090081984,0.8915133021627487,0.57866480395409,0.3128484982086587
xlsr53,place,en_us,16,2,4,0.9084120187925492,0.6926827461296577,0.2157292726628913,0.875022982605529,0.5850599159405474,0.2899630666649816
xlsr53,place,de_de,16,0,0,0.8209110166469102,0.6276895434911266,0.1932214731557836,0.763700489957359,0.488160979908841,0.2755395100485179
xlsr53,place,de_de,16,0,1,0.8365799880963958,0.6458001210939533,0.1907798670024424,0.7859481969498601,0.5130587503889855,0.2728894465608745
xlsr53,place,de_de,16,0,2,0.82716067886227,0.664965265008467,0.1621954138538029,0.7695358308122746,0.5394063006917444,0.2301295301205301
xlsr53,place,de_de,16,0,3,0.8397783841299504,0.6483432982996991,0.1914350858302513,0.7887488968836676,0.5165550189093837,0.2721938779742838
xlsr53,place,de_de,16,0,4,0.8151194047103928,0.634678904452878,0.1804405002575148,0.7532201556797286,0.4977697018858478,0.2554504537938807
xlsr53,place,de_de,16,1,0,0.8264245975200724,0.6501440058302421,0.1762805916898302,0.7700010295075359,0.5190305668339474,0.2509704626735884
xlsr53,place,de_de,16,1,1,0.8218797952905904,0.6654988667940376,0.1563809284965528,0.764865306976559,0.5401398772278599,0.224725429748699
xlsr53,place,de_de,16,1,2,0.8517902125691141,0.6336190497553466,0.2181711628137675,0.8040208523388346,0.4963126517806472,0.3077082005581873
xlsr53,place,de_de,16,1,3,0.8259173500329995,0.641789210983044,0.1841281390499555,0.7678412210988431,0.5075446954787586,0.2602965256200845
xlsr53,place,de_de,16,1,4,0.8360176827206113,0.6067614609785345,0.2292562217420768,0.7840815879911306,0.4593898050509659,0.3246917829401646
xlsr53,place,de_de,16,2,0,0.8306930383761881,0.6328658867287742,0.1978271516474139,0.7762389273437381,0.4952772303500904,0.2809616969936476
xlsr53,place,de_de,16,2,1,0.7970378592020865,0.6371905454563496,0.1598473137457369,0.7311860971868164,0.501222615570014,0.2299634816168023
xlsr53,place,de_de,16,2,2,0.8339760066899151,0.6467754417385191,0.187200564951396,0.7799774639500542,0.5143995861196556,0.2655778778303985
xlsr53,place,de_de,16,2,3,0.8526193907128657,0.6271131702594496,0.2255062204534161,0.803796614701418,0.4873686027275106,0.3164280119739074
xlsr53,place,de_de,16,2,4,0.8313340349481617,0.664221865899423,0.1671121690487387,0.778411051472971,0.5383843023437055,0.2400267491292654
xlsr53,place,es_419,16,0,0,0.7232725935848725,0.6618905851225494,0.0613820084623231,0.6188571577224321,0.5446157768003589,0.0742413809220732
