model,feature,layer,language,accuracy,accuracy_std,macro_f1,macro_f1_std,majority,majority_std,majority_acc,majority_acc_std,n,n_classes,n_splits
xlsr300m,place,4,es_419,0.7525333563841399,0.038418566571377405,0.6638070804566456,0.04766829552919817,0.27444903242222335,0.001762070160798911,0.6997710708561967,0.0076736859779251085,6527,3,5
xlsr300m,voicing,6,en_us,0.8444560118223272,0.019588806053451018,0.8410521521444588,0.020348425789201586,0.36354781224341265,0.006515647251393422,0.5713758230838103,0.01620485854317842,3225,2,5
xlsr300m,voicing,6,de_de,0.8005372555625965,0.011903409065351754,0.79390074582337,0.012349645826767824,0.37774733869593935,0.0023806385764874303,0.6070878683327399,0.006176104262273798,4378,2,5
xlsr300m,voicing,6,es_419,0.8287738527330039,0.04016297211438508,0.80937872215382,0.04380984371079694,0.40201371457950535,0.010230085289065842,0.672765813488936,0.028450638772566022,3895,2,5
xlsr300m,nasal,6,en_us,0.887020910638425,0.0033879638521213977,0.7479916642497079,0.00950411558515384,0.4708542834800743,0.0009987234386480298,0.889845334030811,0.0035679468958034,8766,2,5
xlsr300m,nasal,6,de_de,0.8762403755087831,0.00393591187457886,0.7764752221960238,0.011635194338616876,0.46313614521786645,0.002013484514065083,0.8626957651200764,0.006967435867154922,11952,2,5
xlsr300m,nasal,6,es_419,0.8502570956077473,0.02595663821036152,0.6910252448251203,0.029339625603869757,0.47325181768409513,0.0009884608688558259,0.8984470179298196,0.003556965203912145,11564,2,5
xlsr300m,manner,6,en_us,0.7586711477801998,0.012072184236967884,0.7065343969228142,0.018664933885369148,0.09677393008551889,0.0019868885261517346,0.3192048040209283,0.008701250522606644,5220,5,5
xlsr300m,manner,6,de_de,0.7073965951399624,0.012097060377361319,0.6308398111186992,0.024511614111018244,0.09645736123255617,0.0025802959505719265,0.3178662146015167,0.011079605492750612,7137,5,5
xlsr300m,manner,6,es_419,0.7111474701377128,0.03500226147795029,0.6673675730688124,0.05449411462442086,0.09939679678848527,0.001599227867592734,0.3306956045218964,0.007104275069125706,6527,5,5
xlsr300m,place,6,en_us,0.8565529079983107,0.007552184453771597,0.8064477685109919,0.01026263693118342,0.2695526351283239,0.0026746492934694123,0.6788552512228371,0.01133268995873288,5220,3,5
xlsr300m,place,6,de_de,0.7743472947968153,0.011005914702191253,0.742948380935497,0.009395549429341666,0.24477309156589327,0.0017257705833894571,0.5802037676173076,0.0064610685407107135,7137,3,5
xlsr300m,place,6,es_419,0.7853400686268819,0.0338789620870376,0.7053402527480334,0.04272437497961918,0.27444903242222335,0.001762070160798911,0.6997710708561967,0.0076736859779251085,6527,3,5
xlsr300m,voicing,8,en_us,0.8576485963022893,0.007351068213570021,0.8547034438553744,0.008239161242374119,0.36354781224341265,0.006515647251393422,0.5713758230838103,0.01620485854317842,3225,2,5
xlsr300m,voicing,8,de_de,0.8201351593665429,0.012528126969030101,0.8137534454731551,0.013608807615015164,0.37774733869593935,0.0023806385764874303,0.6070878683327399,0.006176104262273798,4378,2,5
xlsr300m,voicing,8,es_419,0.8385821355187986,0.03777926527512967,0.8202481082742024,0.04366874499529699,0.40201371457950535,0.010230085289065842,0.672765813488936,0.028450638772566022,3895,2,5
xlsr300m,nasal,8,en_us,0.9005085557976937,0.0036015266004323426,0.7628042454715678,0.006221639246613164,0.4708542834800743,0.0009987234386480298,0.889845334030811,0.0035679468958034,8766,2,5
xlsr300m,nasal,8,de_de,0.8848464545637029,0.0045377426066707405,0.7905857848470305,0.009141338705244476,0.46313614521786645,0.002013484514065083,0.8626957651200764,0.006967435867154922,11952,2,5
xlsr300m,nasal,8,es_419,0.8698140346355725,0.026156410817704433,0.7225699974398587,0.02812241449420533,0.47325181768409513,0.0009884608688558259,0.8984470179298196,0.003556965203912145,11564,2,5
xlsr300m,manner,8,en_us,0.7877543830317467,0.0071336141806362385,0.7532236330918382,0.016507646185854614,0.09677393008551889,0.0019868885261517346,0.3192048040209283,0.008701250522606644,5220,5,5
xlsr300m,manner,8,de_de,0.7325898085053864,0.0056904309022804776,0.648103992679539,0.021339526199290967,0.09645736123255617,0.0025802959505719265,0.3178662146015167,0.011079605492750612,7137,5,5
xlsr300m,manner,8,es_419,0.7262760132462536,0.040136978405836604,0.6678661712105007,0.046618741248005746,0.09939679678848527,0.001599227867592734,0.3306956045218964,0.007104275069125706,6527,5,5
xlsr300m,place,8,en_us,0.8897438901823502,0.007459814763989241,0.8523341432387215,0.011660642113003845,0.2695526351283239,0.0026746492934694123,0.6788552512228371,0.01133268995873288,5220,3,5
xlsr300m,place,8,de_de,0.8085813710738785,0.008099385729339886,0.7814195255455426,0.00877265809024309,0.24477309156589327,0.0017257705833894571,0.5802037676173076,0.0064610685407107135,7137,3,5
xlsr300m,place,8,es_419,0.7913344477643746,0.04064082121824987,0.7111142334453324,0.05256203227187512,0.27444903242222335,0.001762070160798911,0.6997710708561967,0.0076736859779251085,6527,3,5
xlsr300m,voicing,10,en_us,0.8754645113573425,0.012428093563360115,0.872740602778207,0.01368848910909907,0.36354781224341265,0.006515647251393422,0.5713758230838103,0.01620485854317842,3225,2,5
xlsr300m,voicing,10,de_de,0.8277229145083321,0.012510055029009627,0.8216718952894123,0.013332237675980603,0.37774733869593935,0.0023806385764874303,0.6070878683327399,0.006176104262273798,4378,2,5
xlsr300m,voicing,10,es_419,0.841067043987674,0.040825539896635836,0.8217174165270411,0.04843731835244447,0.40201371457950535,0.010230085289065842,0.672765813488936,0.028450638772566022,3895,2,5
xlsr300m,nasal,10,en_us,0.8991022198184865,0.004483902518383839,0.7672359746872931,0.01128968311533535,0.4708542834800743,0.0009987234386480298,0.889845334030811,0.0035679468958034,8766,2,5
xlsr300m,nasal,10,de_de,0.8906691465602077,0.004547536119770174,0.7994237891445501,0.008038079238128689,0.46313614521786645,0.002013484514065083,0.8626957651200764,0.006967435867154922,11952,2,5
xlsr300m,nasal,10,es_419,0.8791501026232197,0.013596117180112203,0.7308964369069295,0.019446064078529633,0.47325181768409513,0.0009884608688558259,0.8984470179298196,0.003556965203912145,11564,2,5
xlsr300m,manner,10,en_us,0.7919573289698886,0.010192677401329153,0.7655054718330472,0.016824829114383856,0.09677393008551889,0.0019868885261517346,0.3192048040209283,0.008701250522606644,5220,5,5
xlsr300m,manner,10,de_de,0.7497684282173859,0.007907685437419277,0.674871992906545,0.009730765480629717,0.09645736123255617,0.0025802959505719265,0.3178662146015167,0.011079605492750612,7137,5,5
xlsr300m,manner,10,es_419,0.7381680300841131,0.041007863209492436,0.6903686084111783,0.04870123987958181,0.09939679678848527,0.001599227867592734,0.3306956045218964,0.007104275069125706,6527,5,5
xlsr300m,place,10,en_us,0.8897407161319244,0.0030191431185137463,0.8516347712604608,0.00240334347323346,0.2695526351283239,0.0026746492934694123,0.6788552512228371,0.01133268995873288,5220,3,5
xlsr300m,place,10,de_de,0.8139078851975288,0.012564084724203829,0.7867319384274868,0.01367970379348496,0.24477309156589327,0.0017257705833894571,0.5802037676173076,0.0064610685407107135,7137,3,5
xlsr300m,place,10,es_419,0.7960976513255769,0.03440979563312008,0.7197761583454831,0.04543188385695603,0.27444903242222335,0.001762070160798911,0.6997710708561967,0.0076736859779251085,6527,3,5
