model,feature,layer,train_lang,test_lang,accuracy,accuracy_std,macro_f1,macro_f1_std,majority,majority_std,majority_acc,majority_acc_std,n,n_classes,n_splits
base,place,0,en_us,es_419,0.5671824728052705,0.0065464426101605,0.5049863464177178,0.0070066198519578,0.2744426416681689,0.0012693774536372,0.6997089014861345,0.0055018350819166,6527,3,1
base,place,0,de_de,en_us,0.5333333333333333,0.0062999941135295,0.4713798994719727,0.0063733508359535,0.2707622298065984,0.0013423189579357,0.6839080459770115,0.0057079735941864,5220,3,1
base,place,0,de_de,es_419,0.4607017006281599,0.005476724200595,0.421804289385544,0.0055921731914048,0.2744426416681689,0.0012693774536372,0.6997089014861345,0.0055018350819166,6527,3,1
base,place,0,es_419,en_us,0.6377394636015326,0.0067015095009603,0.528458832258993,0.0078577879134801,0.2707622298065984,0.0013423189579357,0.6839080459770115,0.0057079735941864,5220,3,1
base,place,0,es_419,de_de,0.5978702536079585,0.0058444708819265,0.5141342828633009,0.006711136279148,0.2442964935641367,0.0016151959047026,0.5783942833123161,0.0060340573139633,7137,3,1
base,voicing,2,en_us,de_de,0.7051164915486523,0.006904847213184,0.6967544614318163,0.0068624200462173,0.3723297491039427,0.0028340494572456,0.5931932389218821,0.0071841084882841,4378,2,1
base,voicing,2,en_us,es_419,0.6346598202824133,0.0075596472262299,0.6209790114149045,0.0077845527234222,0.4032480465757622,0.0024389459408899,0.6757381258023106,0.006853177403797,3895,2,1
base,voicing,2,de_de,en_us,0.6812403100775194,0.0081239221248399,0.6747665201695181,0.0081123572467002,0.370240187463386,0.0034718443582908,0.587906976744186,0.0087564288366202,3225,2,1
base,voicing,2,de_de,es_419,0.6005134788189987,0.00755150475536,0.5994889314294747,0.0075595907679041,0.4032480465757622,0.0024389459408899,0.6757381258023106,0.006853177403797,3895,2,1
base,voicing,2,es_419,en_us,0.652093023255814,0.0086689289942909,0.6080562266466091,0.008838727061896,0.370240187463386,0.0034718443582908,0.587906976744186,0.0087564288366202,3225,2,1
base,voicing,2,es_419,de_de,0.6984924623115578,0.0070379029795318,0.6580263932784056,0.0074642491899261,0.3723297491039427,0.0028340494572456,0.5931932389218821,0.0071841084882841,4378,2,1
