model,feature,train_lang,layer,rep,fold,within,cross,gap,within_norm,cross_norm,gap_norm
xlsr300m,place,en_us,18,0,0,0.8737039643443585,0.7003208610995545,0.173383103244804,0.8268901373210413,0.5953729069221794,0.23151723039886196
xlsr300m,place,en_us,18,0,1,0.9232039064612056,0.6905213717521017,0.23268253470910394,0.8946509767459109,0.5821416259499521,0.31250935079595876
xlsr300m,place,en_us,18,0,2,0.8806463810944288,0.7055945687388361,0.17505181235559275,0.8362709707554725,0.602493472603375,0.23377749815209747
xlsr300m,place,en_us,18,0,3,0.897721619483471,0.6764825509857577,0.22123906849771324,0.8599173090413234,0.5631863951728997,0.29673091386842365
xlsr300m,place,en_us,18,0,4,0.8779842504102353,0.712490330434926,0.16549391997530927,0.8325667917225634,0.6118041374026796,0.22076265431988384
xlsr300m,place,en_us,18,1,0,0.8862471556908694,0.6825788358344445,0.20366831985642497,0.8425838076524343,0.5714176054798604,0.2711662021725739
xlsr300m,place,en_us,18,1,1,0.8937713434428988,0.6896062105352483,0.20416513290765048,0.8539891399036212,0.5809059742985505,0.27308316560507073
xlsr300m,place,en_us,18,1,2,0.8922645162745955,0.7173799696382643,0.17488454663633113,0.8525478067444754,0.6184061334718934,0.23414167327258195
xlsr300m,place,en_us,18,1,3,0.8881425102711216,0.6961500434592649,0.19199246681185667,0.8469485338837159,0.5897414644943209,0.2572070693893951
xlsr300m,place,en_us,18,1,4,0.8905681011401799,0.7098789491393453,0.18068915200083457,0.850986987517011,0.6082782475912448,0.24270873992576614
xlsr300m,place,en_us,18,2,0,0.8916121620345088,0.6771166319997812,0.21449553003472754,0.8500694046979493,0.5640425320345496,0.28602687266339977
xlsr300m,place,en_us,18,2,1,0.8862825107631965,0.7234796352809352,0.16280287548226136,0.8440283137131276,0.6266419085304985,0.21738640518262908
xlsr300m,place,en_us,18,2,2,0.861379707372933,0.6880887117552235,0.17329099561770955,0.8105718458803851,0.5788570458267073,0.23171480005367784
xlsr300m,place,en_us,18,2,3,0.9020068786469384,0.7163064732688518,0.18570040537808663,0.8658005848136787,0.6169566975285751,0.24884388728510365
xlsr300m,place,en_us,18,2,4,0.8941302884733542,0.684886474941258,0.2092438135320962,0.8555347480687036,0.5745333822639523,0.2810013658047512
xlsr300m,place,de_de,18,0,0,0.8150898846674554,0.6025436076785434,0.21254627698891193,0.7560197794586748,0.45359125209008716,0.30242852736858766
xlsr300m,place,de_de,18,0,1,0.7985072144739386,0.5979664473917243,0.20054076708221424,0.7360794829161473,0.44729873681137694,0.2887807461047704
xlsr300m,place,de_de,18,0,2,0.8274420802454543,0.6066295900937093,0.22081249015174498,0.7699110517721638,0.45920851370314736,0.31070253806901643
xlsr300m,place,de_de,18,0,3,0.8292496785688739,0.6110133600821523,0.21823631848672154,0.7748668707158097,0.46523516295772244,0.3096317077580873
