model,feature,layer,train_lang,test_lang,accuracy,accuracy_std,macro_f1,macro_f1_std,majority,majority_std,majority_acc,majority_acc_std,n,n_classes,n_splits
xlsr53,manner,0,en_us,es_419,0.4470660333997242,0.006658861705337656,0.3644460997415878,0.006980162278974933,0.10087076076993584,0.0013520723123553098,0.33721464685153973,0.006049891341806822,6527,5,1
xlsr53,manner,0,de_de,en_us,0.49118773946360156,0.007345607768899528,0.3973575705859787,0.007369573995595903,0.08658060642449715,0.001483798615682467,0.27624521072796937,0.006037145614507709,5220,5,1
xlsr53,manner,0,de_de,es_419,0.4942546345947602,0.006687909418925562,0.3997557594451112,0.0054149509915592964,0.08141549725442343,0.0013411511977125601,0.25555385322506513,0.005279043942422431,6527,5,1
xlsr53,manner,0,es_419,en_us,0.44904214559386973,0.006921931800739094,0.3933885266603621,0.008333707099671774,0.09712793733681462,0.001587246901078722,0.32068965517241377,0.0069298461966577525,5220,5,1
xlsr53,manner,0,es_419,de_de,0.5209471766848816,0.005806246255927883,0.42204044889388703,0.006582265453241868,0.08885013623978202,0.0013079247988190337,0.2855541544066134,0.005404910523021583,7137,5,1
xlsr53,place,0,en_us,de_de,0.5449068235953481,0.005727638438516077,0.4949048131444367,0.005852853941100325,0.2442964935641367,0.001615195904702609,0.5783942833123161,0.006034057313963319,7137,3,1
xlsr53,place,0,en_us,es_419,0.4941014248506205,0.005751982502715055,0.4489974013623555,0.006378645425410554,0.27444264166816895,0.0012693774536372286,0.6997089014861345,0.005501835081916693,6527,3,1
xlsr53,place,0,de_de,en_us,0.5074712643678161,0.0067654359930531,0.4492239946600525,0.007153667016247053,0.2707622298065984,0.001342318957935745,0.6839080459770115,0.005707973594186437,5220,3,1
xlsr53,place,0,de_de,es_419,0.535927685000766,0.005718612756781875,0.4464176755739076,0.006209589552381131,0.27444264166816895,0.0012693774536372286,0.6997089014861345,0.005501835081916693,6527,3,1
xlsr53,place,0,es_419,en_us,0.6084291187739463,0.00692365834854729,0.49302762405554224,0.008076197067062646,0.2707622298065984,0.001342318957935745,0.6839080459770115,0.005707973594186437,5220,3,1
xlsr53,place,0,es_419,de_de,0.5776937088412498,0.005441879182592688,0.5003789643345308,0.006272755306594714,0.2442964935641367,0.001615195904702609,0.5783942833123161,0.006034057313963319,7137,3,1
xlsr53,voicing,2,en_us,de_de,0.7169940612151667,0.006427126468896698,0.6984016126489861,0.006673580585378771,0.3723297491039427,0.0028340494572456814,0.5931932389218821,0.007184108488284124,4378,2,1
xlsr53,voicing,2,en_us,es_419,0.6302952503209243,0.007954406769412845,0.5998116357720793,0.008200284862273916,0.40324804657576224,0.0024389459408899012,0.6757381258023106,0.006853177403797035,3895,2,1
xlsr53,voicing,2,de_de,en_us,0.6564341085271318,0.008089731131171972,0.6181630966007935,0.00873526914005596,0.37024018746338605,0.0034718443582908943,0.587906976744186,0.00875642883662027,3225,2,1
xlsr53,voicing,2,de_de,es_419,0.7196405648267009,0.0070024580848498065,0.6516278237759379,0.008532158884494734,0.40324804657576224,0.0024389459408899012,0.6757381258023106,0.006853177403797035,3895,2,1
xlsr53,voicing,2,es_419,en_us,0.64,0.008549899274114292,0.6132606643109073,0.008820674576342832,0.37024018746338605,0.0034718443582908943,0.587906976744186,0.00875642883662027,3225,2,1
xlsr53,voicing,2,es_419,de_de,0.7201918684330745,0.006846029337268068,0.6826946669002505,0.0070401739399955626,0.3723297491039427,0.0028340494572456814,0.5931932389218821,0.007184108488284124,4378,2,1
xlsr53,nasal,2,en_us,de_de,0.7918340026773761,0.003803649829469707,0.6913304653171611,0.005012663137943544,0.462565762849049,0.0010006616793049108,0.8606927710843374,0.0034636290408000363,11952,2,1
xlsr53,nasal,2,en_us,es_419,0.8662227602905569,0.0030932458136653305,0.6767958337927542,0.006681916505095722,0.47398107714701604,0.0007260363982629536,0.9010722933241093,0.0026249259239447633,11564,2,1
xlsr53,nasal,2,de_de,en_us,0.7737850787132101,0.0042114094407598845,0.6350316786731102,0.005986150846720936,0.47119502925740486,0.0009290408051868059,0.8910563540953684,0.003323131987555008,8766,2,1
xlsr53,nasal,2,de_de,es_419,0.7055517122103079,0.004130122083908113,0.5854148488508154,0.004964910591363237,0.47398107714701604,0.0007260363982629536,0.9010722933241093,0.0026249259239447633,11564,2,1
xlsr53,nasal,2,es_419,en_us,0.8374401095140315,0.003996680652209355,0.652992016889886,0.0069126210320075085,0.47119502925740486,0.0009290408051868059,0.8910563540953684,0.003323131987555008,8766,2,1
xlsr53,nasal,2,es_419,de_de,0.8621151271753681,0.0036329254667161214,0.7252268449419152,0.00611076674629908,0.462565762849049,0.0010006616793049108,0.8606927710843374,0.0034636290408000363,11952,2,1
